adresse_station,arrondissement,statut_pdc,code_insee_commune,coordonneesxy,lat,long,id_pdc,last_date_time_update
73 Boulevard Diderot 75012 Paris,12e Arrondissement,Occupé (en charge),75112,"[48.84733, 2.3856323]",48.84733,2.3856323,FR*V75*EPX12*05*3,2022-11-17 10:30:30+00:00
5 Rue Docteur Goujon 75012 Paris,12e Arrondissement,Disponible,75112,"[48.839947, 2.397822]",48.839947,2.397822,FR*V75*E9012*07*1,2022-11-17 11:07:33+00:00
7 boulevard de Picpus 75012 Paris,12e Arrondissement,Occupé (en charge),75112,"[48.840687, 2.400428]",48.840687,2.400428,FR*V75*EPX12*14*2,2022-11-17 11:56:51+00:00
145 Rue de Tolbiac 75013 Paris,13e Arrondissement,Disponible,75113,"[48.82604, 2.358146]",48.82604,2.358146,FR*V75*E9013*05*2,2022-11-17 03:30:03+00:00
16 Rue Bobillot 75013 Paris,13e Arrondissement,Disponible,75113,"[48.82958, 2.3537664]",48.82958,2.3537664,FR*V75*EPX13*07*1,2022-11-17 03:30:03+00:00
2 Rue de Rungis 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.82195, 2.345853]",48.82195,2.345853,FR*V75*EPX13*03*5,2022-11-17 11:31:53+00:00
188 Avenue de Choisy 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.83039, 2.356917]",48.83039,2.356917,FR*V75*EPX13*05*1,2022-11-17 11:57:18+00:00
16 Rue Bobillot 75013 Paris,13e Arrondissement,Disponible,75113,"[48.82958, 2.3537664]",48.82958,2.3537664,FR*V75*EPX13*07*5,2022-11-17 11:49:56+00:00
77 Rue Nationale 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.826855, 2.3665764]",48.826855,2.3665764,FR*V75*EPX13*01*5,2022-11-17 03:30:03+00:00
157 Rue Jeanne D'Arc 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.83656, 2.3592348]",48.83656,2.3592348,FR*V75*EPX13*19*4,2022-11-17 08:55:01+00:00
41 Rue de Tolbiac 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.827972, 2.372195]",48.827972,2.372195,FR*V75*EPX13*17*5,2022-11-17 08:51:11+00:00
16 Rue Bobillot 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.82958, 2.3537664]",48.82958,2.3537664,FR*V75*EPX13*07*4,2022-11-17 10:42:49+00:00
52 Boulevard Arago 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.835163, 2.3446052]",48.835163,2.3446052,FR*V75*EPX13*04*1,2022-11-17 10:44:11+00:00
2 Rue Marie-Andrée Lagroua Weil-Halle 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.82764, 2.3810866]",48.82764,2.3810866,FR*V75*EPX13*14*1,2022-11-17 09:44:36+00:00
77 Rue Nationale 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.826855, 2.3665764]",48.826855,2.3665764,FR*V75*EPX13*01*3,2022-11-17 10:24:53+00:00
24 Rue des Frigos 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.83171, 2.379246]",48.83171,2.379246,FR*V75*EPX13*11*6,2022-11-17 08:37:20+00:00
143 boulevard Vincent Auriol 75013 Paris,13e Arrondissement,Disponible,75113,"[48.832825, 2.36241]",48.832825,2.36241,FR*V75*EPX13*18*2,2022-11-17 03:30:03+00:00
21 Rue Fernand Braudel 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.83623, 2.3724644]",48.83623,2.3724644,FR*V75*EPX13*10*4,2022-11-17 11:37:20+00:00
21 Rue Fernand Braudel 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.83623, 2.3724644]",48.83623,2.3724644,FR*V75*EPX13*10*1,2022-11-17 10:14:58+00:00
77 Rue Nationale 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.826855, 2.3665764]",48.826855,2.3665764,FR*V75*EPX13*01*1,2022-11-17 08:40:46+00:00
2 Rue Marie-Andrée Lagroua Weil-Halle 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.82764, 2.3810866]",48.82764,2.3810866,FR*V75*EPX13*14*2,2022-11-17 08:51:42+00:00
234 Rue de Tolbiac 75013 Paris,13e Arrondissement,Disponible,75113,"[48.826504, 2.343366]",48.826504,2.343366,FR*V75*E9013*06*3,2022-11-17 03:30:03+00:00
12 Rue Darmesteter 75013 Paris,13e Arrondissement,Disponible,75113,"[48.82315, 2.3753989]",48.82315,2.3753989,FR*V75*EPX13*06*7,2022-11-17 03:30:03+00:00
1 Rue Croulebarbe 75013 Paris,13e Arrondissement,Disponible,75113,"[48.834526, 2.353056]",48.834526,2.353056,FR*V75*EPX13*09*5,2022-11-17 03:30:03+00:00
21 Rue Fernand Braudel 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.83623, 2.3724644]",48.83623,2.3724644,FR*V75*EPX13*10*2,2022-11-17 11:03:48+00:00
3 Avenue Claude Régaud 75013 Paris,13e Arrondissement,Disponible,75113,"[48.822433, 2.372971]",48.822433,2.372971,FR*V75*E9013*01*1,2022-11-17 03:30:03+00:00
10 Rue du Docteur Leray 75013 Paris,13e Arrondissement,Disponible,75113,"[48.82325, 2.354296]",48.82325,2.354296,FR*V75*EPX13*20*3,2022-11-17 10:36:18+00:00
21 Rue Berbier du Mets 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.8355, 2.34965]",48.8355,2.34965,FR*V75*E9013*03*2,2022-11-17 08:02:12+00:00
245 Rue de Tolbiac 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.826233, 2.34245]",48.826233,2.34245,FR*V75*EPX13*15*5,2022-11-17 10:41:45+00:00
12 Rue Darmesteter 75013 Paris,13e Arrondissement,Disponible,75113,"[48.82315, 2.3753989]",48.82315,2.3753989,FR*V75*EPX13*06*2,2022-11-17 03:30:03+00:00
10 Rue du Docteur Leray 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.82325, 2.354296]",48.82325,2.354296,FR*V75*EPX13*20*1,2022-11-17 07:55:08+00:00
52 Boulevard Arago 75013 Paris,13e Arrondissement,Disponible,75113,"[48.835163, 2.3446052]",48.835163,2.3446052,FR*V75*EPX13*04*5,2022-11-17 10:58:25+00:00
131 Rue de Chevaleret 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.83186, 2.372548]",48.83186,2.372548,FR*V75*EPX13*02*7,2022-11-17 11:00:49+00:00
157 Rue Jeanne D'Arc 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.83656, 2.3592348]",48.83656,2.3592348,FR*V75*EPX13*19*2,2022-11-17 11:34:59+00:00
2 Rue de Rungis 75013 Paris,13e Arrondissement,Disponible,75113,"[48.82195, 2.345853]",48.82195,2.345853,FR*V75*EPX13*03*2,2022-11-17 03:30:03+00:00
77 Rue Nationale 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.826855, 2.3665764]",48.826855,2.3665764,FR*V75*EPX13*01*2,2022-11-17 07:00:19+00:00
118 Rue Regnault 75013 Paris,13e Arrondissement,Disponible,75113,"[48.82312, 2.367798]",48.82312,2.367798,FR*V75*E9013*07*1,2022-11-17 10:22:01+00:00
1 Rue Croulebarbe 75013 Paris,13e Arrondissement,Disponible,75113,"[48.834526, 2.353056]",48.834526,2.353056,FR*V75*EPX13*09*2,2022-11-17 07:50:49+00:00
16 Rue Bobillot 75013 Paris,13e Arrondissement,Disponible,75113,"[48.82958, 2.3537664]",48.82958,2.3537664,FR*V75*EPX13*07*6,2022-11-17 11:00:05+00:00
10 Rue du Docteur Leray 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.82325, 2.354296]",48.82325,2.354296,FR*V75*EPX13*20*2,2022-11-17 11:12:35+00:00
118 Rue Regnault 75013 Paris,13e Arrondissement,Disponible,75113,"[48.82312, 2.367798]",48.82312,2.367798,FR*V75*E9013*07*3,2022-11-17 11:18:52+00:00
131 Rue de Chevaleret 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.83186, 2.372548]",48.83186,2.372548,FR*V75*EPX13*02*6,2022-11-17 11:22:21+00:00
131 Rue de Chevaleret 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.83186, 2.372548]",48.83186,2.372548,FR*V75*EPX13*02*1,2022-11-17 11:42:16+00:00
188 Avenue de Choisy 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.83039, 2.356917]",48.83039,2.356917,FR*V75*EPX13*05*2,2022-11-17 11:44:15+00:00
77 Rue de l'Amiral Mouchez 75013 Paris,13e Arrondissement,Disponible,75113,"[48.82085, 2.343626]",48.82085,2.343626,FR*V75*E9013*04*2,2022-11-17 03:30:03+00:00
8 Avenue de Choisy 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.82056, 2.3643334]",48.82056,2.3643334,FR*V75*EPX13*08*1,2022-11-17 05:40:15+00:00
77 Rue Nationale 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.826855, 2.3665764]",48.826855,2.3665764,FR*V75*EPX13*01*4,2022-11-17 09:28:46+00:00
137 Boulevard Vincent-Auriol 75013 Paris,13e Arrondissement,Disponible,75113,"[48.832893, 2.363025]",48.832893,2.363025,FR*V75*E9013*02*2,2022-11-17 08:05:32+00:00
137 Boulevard Vincent-Auriol 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.832893, 2.363025]",48.832893,2.363025,FR*V75*E9013*02*1,2022-11-17 10:33:19+00:00
157 Rue Jeanne D'Arc 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.83656, 2.3592348]",48.83656,2.3592348,FR*V75*EPX13*19*3,2022-11-17 11:02:18+00:00
12 Rue Darmesteter 75013 Paris,13e Arrondissement,Disponible,75113,"[48.82315, 2.3753989]",48.82315,2.3753989,FR*V75*EPX13*06*5,2022-11-17 03:30:03+00:00
12 Rue Gouthière 75013 Paris,13e Arrondissement,Disponible,75113,"[48.820423, 2.3512075]",48.820423,2.3512075,FR*V75*EPX13*12*5,2022-11-17 03:30:03+00:00
24 Rue des Frigos 75013 Paris,13e Arrondissement,Disponible,75113,"[48.83171, 2.379246]",48.83171,2.379246,FR*V75*EPX13*11*1,2022-11-17 03:30:03+00:00
52 Boulevard Arago 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.835163, 2.3446052]",48.835163,2.3446052,FR*V75*EPX13*04*3,2022-11-17 10:56:52+00:00
24 Rue des Frigos 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.83171, 2.379246]",48.83171,2.379246,FR*V75*EPX13*11*3,2022-11-17 11:24:26+00:00
1 Rue Croulebarbe 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.834526, 2.353056]",48.834526,2.353056,FR*V75*EPX13*09*3,2022-11-17 06:23:46+00:00
16 Rue Bobillot 75013 Paris,13e Arrondissement,Disponible,75113,"[48.82958, 2.3537664]",48.82958,2.3537664,FR*V75*EPX13*07*2,2022-11-17 07:09:05+00:00
1 Rue Croulebarbe 75013 Paris,13e Arrondissement,Disponible,75113,"[48.834526, 2.353056]",48.834526,2.353056,FR*V75*EPX13*09*6,2022-11-17 03:30:03+00:00
24 Rue des Frigos 75013 Paris,13e Arrondissement,Disponible,75113,"[48.83171, 2.379246]",48.83171,2.379246,FR*V75*EPX13*11*4,2022-11-17 03:30:03+00:00
2 Rue Marie-Andrée Lagroua Weil-Halle 75013 Paris,13e Arrondissement,Disponible,75113,"[48.82764, 2.3810866]",48.82764,2.3810866,FR*V75*EPX13*14*4,2022-11-17 03:30:03+00:00
41 Rue de Tolbiac 75013 Paris,13e Arrondissement,Disponible,75113,"[48.827972, 2.372195]",48.827972,2.372195,FR*V75*EPX13*17*2,2022-11-17 03:30:03+00:00
41 Rue de Tolbiac 75013 Paris,13e Arrondissement,Disponible,75113,"[48.827972, 2.372195]",48.827972,2.372195,FR*V75*EPX13*17*4,2022-11-17 03:30:03+00:00
1 Rue Croulebarbe 75013 Paris,13e Arrondissement,Disponible,75113,"[48.834526, 2.353056]",48.834526,2.353056,FR*V75*EPX13*09*1,2022-11-17 10:01:10+00:00
145 Rue de Tolbiac 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.826084, 2.358049]",48.826084,2.358049,FR*V75*EPX13*16*4,2022-11-17 10:50:31+00:00
52 Boulevard Arago 75013 Paris,13e Arrondissement,Disponible,75113,"[48.835163, 2.3446052]",48.835163,2.3446052,FR*V75*EPX13*04*2,2022-11-17 10:51:44+00:00
12 Rue Gouthière 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.820423, 2.3512075]",48.820423,2.3512075,FR*V75*EPX13*12*1,2022-11-17 08:36:31+00:00
245 Rue de Tolbiac 75013 Paris,13e Arrondissement,Disponible,75113,"[48.826233, 2.34245]",48.826233,2.34245,FR*V75*EPX13*15*6,2022-11-17 09:41:05+00:00
21 Rue Fernand Braudel 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.83623, 2.3724644]",48.83623,2.3724644,FR*V75*EPX13*10*3,2022-11-17 11:13:42+00:00
234 Rue de Tolbiac 75013 Paris,13e Arrondissement,Disponible,75113,"[48.826504, 2.343366]",48.826504,2.343366,FR*V75*E9013*06*2,2022-11-17 03:30:03+00:00
1 Rue Croulebarbe 75013 Paris,13e Arrondissement,Disponible,75113,"[48.834526, 2.353056]",48.834526,2.353056,FR*V75*EPX13*09*4,2022-11-17 03:30:03+00:00
143 boulevard Vincent Auriol 75013 Paris,13e Arrondissement,Disponible,75113,"[48.832825, 2.36241]",48.832825,2.36241,FR*V75*EPX13*18*4,2022-11-17 03:30:03+00:00
145 Rue de Tolbiac 75013 Paris,13e Arrondissement,Disponible,75113,"[48.826084, 2.358049]",48.826084,2.358049,FR*V75*EPX13*16*3,2022-11-17 08:23:43+00:00
145 Rue de Tolbiac 75013 Paris,13e Arrondissement,Disponible,75113,"[48.826084, 2.358049]",48.826084,2.358049,FR*V75*EPX13*16*1,2022-11-17 09:13:21+00:00
2 Rue de Rungis 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.82195, 2.345853]",48.82195,2.345853,FR*V75*EPX13*03*4,2022-11-17 03:30:03+00:00
245 Rue de Tolbiac 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.826233, 2.34245]",48.826233,2.34245,FR*V75*EPX13*15*2,2022-11-17 08:50:38+00:00
12 Rue Darmesteter 75013 Paris,13e Arrondissement,Disponible,75113,"[48.82315, 2.3753989]",48.82315,2.3753989,FR*V75*EPX13*06*3,2022-11-17 08:46:40+00:00
41 Rue de Tolbiac 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.827972, 2.372195]",48.827972,2.372195,FR*V75*EPX13*17*3,2022-11-17 10:13:30+00:00
143 boulevard Vincent Auriol 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.832825, 2.36241]",48.832825,2.36241,FR*V75*EPX13*18*6,2022-11-17 10:30:46+00:00
145 Rue de Tolbiac 75013 Paris,13e Arrondissement,Disponible,75113,"[48.82604, 2.358146]",48.82604,2.358146,FR*V75*E9013*05*3,2022-11-17 10:48:25+00:00
24 Rue des Frigos 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.83171, 2.379246]",48.83171,2.379246,FR*V75*EPX13*11*5,2022-11-17 11:15:46+00:00
245 Rue de Tolbiac 75013 Paris,13e Arrondissement,Disponible,75113,"[48.826233, 2.34245]",48.826233,2.34245,FR*V75*EPX13*15*4,2022-11-17 11:56:52+00:00
21 Rue Berbier du Mets 75013 Paris,13e Arrondissement,Disponible,75113,"[48.8355, 2.34965]",48.8355,2.34965,FR*V75*E9013*03*1,2022-11-17 11:57:21+00:00
245 Rue de Tolbiac 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.826233, 2.34245]",48.826233,2.34245,FR*V75*EPX13*15*1,2022-11-17 03:30:03+00:00
10 Rue du Docteur Leray 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.82325, 2.354296]",48.82325,2.354296,FR*V75*EPX13*20*4,2022-11-17 07:10:12+00:00
12 Rue Gouthière 75013 Paris,13e Arrondissement,Disponible,75113,"[48.820423, 2.3512075]",48.820423,2.3512075,FR*V75*EPX13*12*4,2022-11-17 03:34:08+00:00
8 Avenue de Choisy 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.82056, 2.3643334]",48.82056,2.3643334,FR*V75*EPX13*08*4,2022-11-17 08:37:34+00:00
8 Avenue de Choisy 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.82056, 2.3643334]",48.82056,2.3643334,FR*V75*EPX13*08*3,2022-11-17 10:58:00+00:00
58 Avenue D'Ivry 75013 Paris,13e Arrondissement,Disponible,75113,"[48.824066, 2.364308]",48.824066,2.364308,FR*V75*EPX13*21*1,2022-11-17 11:21:11+00:00
145 Rue de Tolbiac 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.826084, 2.358049]",48.826084,2.358049,FR*V75*EPX13*16*6,2022-11-17 11:50:34+00:00
3 Avenue Claude Régaud 75013 Paris,13e Arrondissement,Disponible,75113,"[48.822433, 2.372971]",48.822433,2.372971,FR*V75*E9013*01*2,2022-11-17 03:30:03+00:00
12 Rue Gouthière 75013 Paris,13e Arrondissement,Disponible,75113,"[48.820423, 2.3512075]",48.820423,2.3512075,FR*V75*EPX13*12*6,2022-11-17 06:01:24+00:00
58 Avenue D'Ivry 75013 Paris,13e Arrondissement,Disponible,75113,"[48.824066, 2.364308]",48.824066,2.364308,FR*V75*EPX13*21*5,2022-11-17 08:34:25+00:00
188 Avenue de Choisy 75013 Paris,13e Arrondissement,Disponible,75113,"[48.83039, 2.356917]",48.83039,2.356917,FR*V75*EPX13*05*3,2022-11-17 10:07:38+00:00
145 Rue de Tolbiac 75013 Paris,13e Arrondissement,Disponible,75113,"[48.82604, 2.358146]",48.82604,2.358146,FR*V75*E9013*05*1,2022-11-17 11:20:37+00:00
131 Rue de Chevaleret 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.83186, 2.372548]",48.83186,2.372548,FR*V75*EPX13*02*2,2022-11-17 11:56:22+00:00
131 Rue de Chevaleret 75013 Paris,13e Arrondissement,Disponible,75113,"[48.83186, 2.372548]",48.83186,2.372548,FR*V75*EPX13*02*3,2022-11-17 03:30:03+00:00
2 Rue Marie-Andrée Lagroua Weil-Halle 75013 Paris,13e Arrondissement,Disponible,75113,"[48.82764, 2.3810866]",48.82764,2.3810866,FR*V75*EPX13*14*3,2022-11-17 03:30:03+00:00
41 Rue de Tolbiac 75013 Paris,13e Arrondissement,Disponible,75113,"[48.827972, 2.372195]",48.827972,2.372195,FR*V75*EPX13*17*1,2022-11-17 03:30:03+00:00
234 Rue de Tolbiac 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.826504, 2.343366]",48.826504,2.343366,FR*V75*E9013*06*1,2022-11-17 09:29:51+00:00
143 boulevard Vincent Auriol 75013 Paris,13e Arrondissement,Disponible,75113,"[48.832825, 2.36241]",48.832825,2.36241,FR*V75*EPX13*18*3,2022-11-17 10:59:49+00:00
8 Avenue de Choisy 75013 Paris,13e Arrondissement,Disponible,75113,"[48.82056, 2.3643334]",48.82056,2.3643334,FR*V75*EPX13*08*2,2022-11-17 11:45:50+00:00
145 Rue de Tolbiac 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.826084, 2.358049]",48.826084,2.358049,FR*V75*EPX13*16*5,2022-11-17 11:58:45+00:00
131 Rue de Chevaleret 75013 Paris,13e Arrondissement,Disponible,75113,"[48.83186, 2.372548]",48.83186,2.372548,FR*V75*EPX13*02*4,2022-11-17 03:30:03+00:00
12 Rue Darmesteter 75013 Paris,13e Arrondissement,Disponible,75113,"[48.82315, 2.3753989]",48.82315,2.3753989,FR*V75*EPX13*06*1,2022-11-17 03:30:03+00:00
16 Rue Bobillot 75013 Paris,13e Arrondissement,Disponible,75113,"[48.82958, 2.3537664]",48.82958,2.3537664,FR*V75*EPX13*07*3,2022-11-17 03:30:03+00:00
12 Rue Gouthière 75013 Paris,13e Arrondissement,Disponible,75113,"[48.820423, 2.3512075]",48.820423,2.3512075,FR*V75*EPX13*12*2,2022-11-17 03:30:03+00:00
157 Rue Jeanne D'Arc 75013 Paris,13e Arrondissement,Disponible,75113,"[48.83656, 2.3592348]",48.83656,2.3592348,FR*V75*EPX13*19*1,2022-11-17 03:30:03+00:00
143 boulevard Vincent Auriol 75013 Paris,13e Arrondissement,Disponible,75113,"[48.832825, 2.36241]",48.832825,2.36241,FR*V75*EPX13*18*1,2022-11-17 03:30:03+00:00
12 Rue Darmesteter 75013 Paris,13e Arrondissement,Disponible,75113,"[48.82315, 2.3753989]",48.82315,2.3753989,FR*V75*EPX13*06*4,2022-11-17 08:20:17+00:00
77 Rue de l'Amiral Mouchez 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.82085, 2.343626]",48.82085,2.343626,FR*V75*E9013*04*3,2022-11-17 10:42:04+00:00
21 Rue Berbier du Mets 75013 Paris,13e Arrondissement,Disponible,75113,"[48.8355, 2.34965]",48.8355,2.34965,FR*V75*E9013*03*3,2022-11-17 11:01:30+00:00
245 Rue de Tolbiac 75013 Paris,13e Arrondissement,Disponible,75113,"[48.826233, 2.34245]",48.826233,2.34245,FR*V75*EPX13*15*3,2022-11-17 11:00:33+00:00
41 Rue de Tolbiac 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.827972, 2.372195]",48.827972,2.372195,FR*V75*EPX13*17*6,2022-11-17 08:25:13+00:00
12 Rue Gouthière 75013 Paris,13e Arrondissement,Disponible,75113,"[48.820423, 2.3512075]",48.820423,2.3512075,FR*V75*EPX13*12*3,2022-11-17 08:22:24+00:00
2 Rue de Rungis 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.82195, 2.345853]",48.82195,2.345853,FR*V75*EPX13*03*1,2022-11-17 09:20:22+00:00
2 Rue de Rungis 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.82195, 2.345853]",48.82195,2.345853,FR*V75*EPX13*03*6,2022-11-17 09:51:15+00:00
2 Rue de Rungis 75013 Paris,13e Arrondissement,Disponible,75113,"[48.82195, 2.345853]",48.82195,2.345853,FR*V75*EPX13*03*3,2022-11-17 03:30:03+00:00
143 boulevard Vincent Auriol 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.832825, 2.36241]",48.832825,2.36241,FR*V75*EPX13*18*5,2022-11-17 03:30:03+00:00
58 Avenue D'Ivry 75013 Paris,13e Arrondissement,Disponible,75113,"[48.824066, 2.364308]",48.824066,2.364308,FR*V75*EPX13*21*3,2022-11-17 03:30:03+00:00
58 Avenue D'Ivry 75013 Paris,13e Arrondissement,Disponible,75113,"[48.824066, 2.364308]",48.824066,2.364308,FR*V75*EPX13*21*4,2022-11-17 03:30:03+00:00
58 Avenue D'Ivry 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.824066, 2.364308]",48.824066,2.364308,FR*V75*EPX13*21*2,2022-11-17 10:57:29+00:00
24 Rue des Frigos 75013 Paris,13e Arrondissement,Disponible,75113,"[48.83171, 2.379246]",48.83171,2.379246,FR*V75*EPX13*11*2,2022-11-17 11:41:40+00:00
145 Rue de Tolbiac 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.826084, 2.358049]",48.826084,2.358049,FR*V75*EPX13*16*2,2022-11-17 08:53:55+00:00
118 Rue Regnault 75013 Paris,13e Arrondissement,Disponible,75113,"[48.82312, 2.367798]",48.82312,2.367798,FR*V75*E9013*07*2,2022-11-17 04:17:50+00:00
131 Rue de Chevaleret 75013 Paris,13e Arrondissement,Disponible,75113,"[48.83186, 2.372548]",48.83186,2.372548,FR*V75*EPX13*02*5,2022-11-17 03:30:03+00:00
77 Rue de l'Amiral Mouchez 75013 Paris,13e Arrondissement,Disponible,75113,"[48.82085, 2.343626]",48.82085,2.343626,FR*V75*E9013*04*1,2022-11-17 09:45:53+00:00
12 Rue Darmesteter 75013 Paris,13e Arrondissement,Disponible,75113,"[48.82315, 2.3753989]",48.82315,2.3753989,FR*V75*EPX13*06*6,2022-11-17 10:34:29+00:00
137 Boulevard Vincent-Auriol 75013 Paris,13e Arrondissement,Disponible,75113,"[48.832893, 2.363025]",48.832893,2.363025,FR*V75*E9013*02*3,2022-11-17 11:20:12+00:00
3 Avenue Claude Régaud 75013 Paris,13e Arrondissement,En maintenance,75113,"[48.822433, 2.372971]",48.822433,2.372971,FR*V75*E9013*01*3,2022-11-17 11:49:25+00:00
52 Boulevard Arago 75013 Paris,13e Arrondissement,Occupé (en charge),75113,"[48.835163, 2.3446052]",48.835163,2.3446052,FR*V75*EPX13*04*4,2022-11-17 11:50:01+00:00
2 Boulevard Edgar Quinet 75014 Paris,14e Arrondissement,Occupé (en charge),75114,"[48.83951, 2.3301675]",48.83951,2.3301675,FR*V75*EPX14*08*3,2022-11-17 09:53:49+00:00
9 Boulevard Edgar Quinet 75014 Paris,14e Arrondissement,Occupé (en charge),75114,"[48.841198, 2.323891]",48.841198,2.323891,FR*V75*E9014*03*3,2022-11-17 11:08:47+00:00
34 Avenue Jean Moulin 75014 Paris,14e Arrondissement,Occupé (en charge),75114,"[48.82668, 2.3237355]",48.82668,2.3237355,FR*V75*EPX14*11*2,2022-11-17 11:15:32+00:00
34 Avenue Jean Moulin 75014 Paris,14e Arrondissement,Disponible,75114,"[48.82668, 2.3237355]",48.82668,2.3237355,FR*V75*EPX14*11*1,2022-11-17 03:30:03+00:00
145 Rue Raymond Losserand 75014 Paris,14e Arrondissement,Disponible,75114,"[48.83126, 2.313088]",48.83126,2.313088,FR*V75*EPX14*12*6,2022-11-17 05:28:25+00:00
8 Avenue de la Porte de Montrouge 75014 Paris,14e Arrondissement,Occupé (en charge),75114,"[48.82306, 2.322823]",48.82306,2.322823,FR*V75*EPX14*14*6,2022-11-17 11:29:30+00:00
2 Boulevard Edgar Quinet 75014 Paris,14e Arrondissement,Occupé (en charge),75114,"[48.83951, 2.3301675]",48.83951,2.3301675,FR*V75*EPX14*08*1,2022-11-17 11:46:37+00:00
33 Rue d'Alésia 75014 Paris,14e Arrondissement,Disponible,75114,"[48.827686, 2.3330016]",48.827686,2.3330016,FR*V75*EPX14*09*4,2022-07-21 02:30:02+00:00
107 Quai de Valmy 75010 Paris,10e Arrondissement,Disponible,75114,"[48.87484, 2.36289]",48.87484,2.36289,FR*V75*EPX10*14*1,2022-11-17 08:45:26+00:00
47 Rue Didot 75014 Paris,14e Arrondissement,Disponible,75114,"[48.831448, 2.320052]",48.831448,2.320052,FR*V75*E9014*04*2,2022-11-17 08:43:50+00:00
1 Rue Boulard 75014 Paris,14e Arrondissement,Occupé (en charge),75114,"[48.834854, 2.3297832]",48.834854,2.3297832,FR*V75*EPX14*05*6,2022-11-17 11:54:57+00:00
32 Rue Broussais 75014 Paris,14e Arrondissement,Occupé (en charge),75114,"[48.82844, 2.336613]",48.82844,2.336613,FR*V75*EPX14*01*3,2022-11-17 03:30:03+00:00
66 Rue Henri Barbusse 75014 Paris,14e Arrondissement,Occupé (en charge),75114,"[48.83912, 2.337229]",48.83912,2.337229,FR*V75*EPX14*10*1,2022-11-17 09:08:22+00:00
41 Rue Didot 75014 Paris,14e Arrondissement,Occupé (en charge),75114,"[48.831856, 2.3202972]",48.831856,2.3202972,FR*V75*EPX14*07*2,2022-11-17 11:41:31+00:00
8 Avenue de la Porte de Montrouge 75014 Paris,14e Arrondissement,Disponible,75114,"[48.82306, 2.322823]",48.82306,2.322823,FR*V75*EPX14*14*4,2022-11-17 11:54:50+00:00
